tweet_id,favorites,retweets,followers,favourites,timestamp
825120256414846976,0,1166,9300802,146729,2017-01-27 23:16:13+00:00
825026590719483904,5910,1166,9300802,146729,2017-01-27 17:04:02+00:00
824796380199809024,0,5102,9300802,146729,2017-01-27 01:49:15+00:00
824775126675836928,14061,3274,9300802,146729,2017-01-27 00:24:48+00:00
824663926340194305,9935,1643,9300802,146729,2017-01-26 17:02:56+00:00
824325613288833024,11174,9880,9300802,146729,2017-01-25 18:38:36+00:00
824297048279236611,14228,3566,9300802,146729,2017-01-25 16:45:05+00:00
824025158776213504,4573,558,9300802,146729,2017-01-24 22:44:42+00:00
823939628516474880,10056,2536,9300802,146729,2017-01-24 17:04:50+00:00
823719002937630720,0,10355,9300802,146729,2017-01-24 02:28:08+00:00
823699002998870016,13209,2334,9300802,146729,2017-01-24 01:08:40+00:00
823581115634085888,12266,2443,9300802,146729,2017-01-23 17:20:14+00:00
823333489516937216,662,22,9300802,146729,2017-01-23 00:56:15+00:00
823322678127919110,14830,3717,9300802,146729,2017-01-23 00:13:17+00:00
823269594223824897,0,9226,9300802,146729,2017-01-22 20:42:21+00:00
822975315408461824,16365,3199,9300802,146729,2017-01-22 01:12:59+00:00
822872901745569793,124060,39899,9300802,146729,2017-01-21 18:26:02+00:00
822859134160621569,12452,2110,9300802,146729,2017-01-21 17:31:20+00:00
822647212903690241,0,5954,9300802,146729,2017-01-21 03:29:14+00:00
822610361945911296,13971,2734,9300802,146729,2017-01-21 01:02:48+00:00
822489057087389700,17110,5954,9300802,146729,2017-01-20 17:00:46+00:00
822462944365645825,26304,13144,9300802,146729,2017-01-20 15:17:01+00:00
822244816520155136,33114,9226,9300802,146729,2017-01-20 00:50:15+00:00
822163064745328640,0,4375,9300802,146729,2017-01-19 19:25:24+00:00
821886076407029760,10677,2140,9300802,146729,2017-01-19 01:04:45+00:00
821813639212650496,0,3127,9300802,146729,2017-01-18 20:16:54+00:00
821765923262631936,7900,1556,9300802,146729,2017-01-18 17:07:18+00:00
821522889702862852,7567,1631,9300802,146729,2017-01-18 01:01:34+00:00
821421320206483457,0,5127,9300802,146729,2017-01-17 18:17:58+00:00
821407182352777218,11102,3994,9300802,146729,2017-01-17 17:21:47+00:00
821153421864615936,236,9,9300802,146729,2017-01-17 00:33:26+00:00
821149554670182400,8108,1825,9300802,146729,2017-01-17 00:18:04+00:00
821107785811234820,9061,1972,9300802,146729,2017-01-16 21:32:06+00:00
821044531881721856,11945,2126,9301208,146729,2017-01-16 17:20:45+00:00
820837357901512704,0,6238,9300802,146729,2017-01-16 03:37:31+00:00
820749716845686786,29831,9206,9300802,146729,2017-01-15 21:49:15+00:00
820690176645140481,11582,3002,9300802,146729,2017-01-15 17:52:40+00:00
820494788566847489,0,522,9300802,146729,2017-01-15 04:56:16+00:00
820446719150292993,0,2392,9300802,146729,2017-01-15 01:45:15+00:00
820314633777061888,3158,522,9300802,146729,2017-01-14 17:00:24+00:00
820078625395449857,18645,5789,9300802,146729,2017-01-14 01:22:35+00:00
820013781606658049,0,1082,9300802,146729,2017-01-13 21:04:55+00:00
819952236453363712,5017,1082,9300802,146729,2017-01-13 17:00:21+00:00
819924195358416896,12236,4545,9300802,146729,2017-01-13 15:08:56+00:00
819711362133872643,12612,2873,9300802,146729,2017-01-13 01:03:12+00:00
819588359383371776,9160,1868,9300802,146729,2017-01-12 16:54:26+00:00
819347104292290561,6838,1116,9300802,146729,2017-01-12 00:55:47+00:00
819238181065359361,2137,379,9300802,146729,2017-01-11 17:42:57+00:00
819227688460238848,21788,6238,9300802,146729,2017-01-11 17:01:16+00:00
819015337530290176,0,34532,9300802,146729,2017-01-11 02:57:27+00:00
819015331746349057,0,17793,9301208,146729,2017-01-11 02:57:26+00:00
819006400881917954,43030,17792,9300802,146729,2017-01-11 02:21:57+00:00
819004803107983360,82674,34532,9300802,146729,2017-01-11 02:15:36+00:00
818646164899774465,0,19446,9300802,146729,2017-01-10 02:30:30+00:00
818627210458333184,21223,7054,9300802,146729,2017-01-10 01:15:10+00:00
818614493328580609,9297,2353,9300802,146729,2017-01-10 00:24:38+00:00
818588835076603904,0,5692,9300802,146729,2017-01-09 22:42:41+00:00
818536468981415936,10274,2271,9300802,146729,2017-01-09 19:14:36+00:00
818307523543449600,0,7458,9300802,146729,2017-01-09 04:04:51+00:00
818259473185828864,10420,2087,9300802,146729,2017-01-09 00:53:55+00:00
818145370475810820,11613,2368,9300802,146729,2017-01-08 17:20:31+00:00
817908911860748288,4607,739,9300802,146729,2017-01-08 01:40:55+00:00
817827839487737858,48623,25117,9300802,146729,2017-01-07 20:18:46+00:00
817777686764523521,10221,2521,9301259,146733,2017-01-07 16:59:28+00:00
817536400337801217,11122,2728,9300802,146729,2017-01-07 01:00:41+00:00
817502432452313088,0,3143,9300802,146729,2017-01-06 22:45:43+00:00
817423860136083457,31853,13588,9300802,146729,2017-01-06 17:33:29+00:00
817415592588222464,5294,889,9300802,146729,2017-01-06 17:00:38+00:00
817181837579653120,0,7861,9300802,146729,2017-01-06 01:31:47+00:00
817171292965273600,8308,1866,9300802,146729,2017-01-06 00:49:53+00:00
817120970343411712,11544,2412,9300802,146729,2017-01-05 21:29:55+00:00
817056546584727552,8133,1516,9300802,146729,2017-01-05 17:13:55+00:00
816829038950027264,0,4386,9300802,146729,2017-01-05 02:09:53+00:00
816816676327063552,9471,1892,9300802,146729,2017-01-05 01:20:46+00:00
816697700272001025,9242,2055,9300802,146729,2017-01-04 17:27:59+00:00
816450570814898180,28700,7458,9300802,146729,2017-01-04 01:05:59+00:00
816336735214911488,8164,1802,9301208,146729,2017-01-03 17:33:39+00:00
816091915477250048,8475,1987,9300802,146729,2017-01-03 01:20:49+00:00
816062466425819140,0,944,9300802,146729,2017-01-02 23:23:48+00:00
816014286006976512,0,4877,9300802,146729,2017-01-02 20:12:21+00:00
815990720817401858,4687,944,9300802,146729,2017-01-02 18:38:42+00:00
815966073409433600,21125,7861,9300802,146729,2017-01-02 17:00:46+00:00
815745968457060357,0,3855,9300802,146729,2017-01-02 02:26:09+00:00
815736392542261248,9304,2119,9300802,146729,2017-01-02 01:48:06+00:00
815639385530101762,7814,1551,9301259,146733,2017-01-01 19:22:38+00:00
815390420867969024,9826,3571,9300802,146729,2017-01-01 02:53:20+00:00
814986499976527872,7253,1185,9300802,146729,2016-12-31 00:08:17+00:00
814638523311648768,10688,2523,9300802,146729,2016-12-30 01:05:33+00:00
814578408554463233,0,5458,9300803,146729,2016-12-29 21:06:41+00:00
814530161257443328,8216,1739,9300803,146729,2016-12-29 17:54:58+00:00
814153002265309185,27238,8111,9300803,146729,2016-12-28 16:56:16+00:00
813944609378369540,0,2956,9300803,146729,2016-12-28 03:08:11+00:00
813910438903693312,8854,1730,9300803,146729,2016-12-28 00:52:25+00:00
813812741911748608,34630,13029,9300803,146729,2016-12-27 18:24:12+00:00
813800681631023104,7881,1649,9300803,146729,2016-12-27 17:36:16+00:00
813217897535406080,17685,6846,9300803,146729,2016-12-26 03:00:30+00:00
813202720496779264,8767,1704,9300803,146729,2016-12-26 02:00:11+00:00
813187593374461952,18826,4047,9300803,146729,2016-12-26 01:00:05+00:00
813172488309972993,8804,1808,9300803,146729,2016-12-26 00:00:03+00:00
813157409116065792,7377,2066,9300803,146729,2016-12-25 23:00:08+00:00
813142292504645637,8081,2242,9300803,146729,2016-12-25 22:00:04+00:00
813130366689148928,4256,418,9300803,146729,2016-12-25 21:12:41+00:00
813127251579564032,11202,2919,9300803,146729,2016-12-25 21:00:18+00:00
813112105746448384,9789,2566,9300803,146729,2016-12-25 20:00:07+00:00
813096984823349248,10026,3385,9300803,146729,2016-12-25 19:00:02+00:00
813081950185472002,9425,2595,9300803,146729,2016-12-25 18:00:17+00:00
813066809284972545,7538,1826,9300803,146729,2016-12-25 17:00:08+00:00
813051746834595840,19917,6854,9300803,146729,2016-12-25 16:00:16+00:00
812781120811126785,7148,1787,9300803,146729,2016-12-24 22:04:54+00:00
812709060537683968,6290,1352,9300803,146729,2016-12-24 17:18:34+00:00
812503143955202048,5741,1148,9300803,146729,2016-12-24 03:40:19+00:00
812466873996607488,7570,1800,9300803,146729,2016-12-24 01:16:12+00:00
812372279581671427,12937,3424,9300803,146729,2016-12-23 19:00:19+00:00
811985624773361665,6911,1311,9300803,146729,2016-12-22 17:23:53+00:00
811744202451197953,7159,1476,9300803,146729,2016-12-22 01:24:33+00:00
811647686436880384,5319,682,9300803,146729,2016-12-21 19:01:02+00:00
811627233043480576,12074,2851,9300803,146729,2016-12-21 17:39:46+00:00
811386762094317568,19863,5979,9300803,146729,2016-12-21 01:44:13+00:00
810984652412424192,5054,1330,9300803,146729,2016-12-19 23:06:23+00:00
810896069567610880,8538,1643,9301209,146729,2016-12-19 17:14:23+00:00
810657578271330305,10430,2468,9300803,146729,2016-12-19 01:26:42+00:00
810284430598270976,33316,10492,9300803,146729,2016-12-18 00:43:57+00:00
810254108431155201,13971,3162,9300803,146729,2016-12-17 22:43:27+00:00
809920764300447744,14780,3682,9300803,146729,2016-12-17 00:38:52+00:00
809808892968534016,0,4576,9300803,146729,2016-12-16 17:14:20+00:00
809448704142938112,6605,1370,9300803,146729,2016-12-15 17:23:04+00:00
809220051211603969,18877,5246,9300803,146729,2016-12-15 02:14:29+00:00
809084759137812480,12561,3304,9300803,146729,2016-12-14 17:16:53+00:00
808838249661788160,9644,2864,9301260,146733,2016-12-14 00:57:20+00:00
808733504066486276,7501,2033,9300803,146729,2016-12-13 18:01:07+00:00
808501579447930884,10756,2454,9300803,146729,2016-12-13 02:39:32+00:00
808344865868283904,40191,19446,9300803,146729,2016-12-12 16:16:49+00:00
808134635716833280,0,5513,9300803,146729,2016-12-12 02:21:26+00:00
808106460588765185,8387,2067,9300803,146729,2016-12-12 00:29:28+00:00
808001312164028416,11848,3305,9300803,146729,2016-12-11 17:31:39+00:00
807621403335917568,13853,3386,9300803,146729,2016-12-10 16:22:02+00:00
807106840509214720,111615,51638,9300803,146729,2016-12-09 06:17:20+00:00
807059379405148160,0,6886,9300803,146729,2016-12-09 03:08:45+00:00
807010152071229440,12473,3628,9300803,146729,2016-12-08 23:53:08+00:00
806629075125202948,70598,32373,9300803,146729,2016-12-07 22:38:52+00:00
806620845233815552,0,5141,9300803,146729,2016-12-07 22:06:10+00:00
806576416489959424,4663,1823,9300803,146729,2016-12-07 19:09:37+00:00
806542213899489280,9737,2218,9300803,146729,2016-12-07 16:53:43+00:00
806242860592926720,0,10879,9300803,146729,2016-12-06 21:04:11+00:00
806219024703037440,6131,1134,9300803,146729,2016-12-06 19:29:28+00:00
805958939288408065,0,5012,9300803,146729,2016-12-06 02:15:59+00:00
805932879469572096,7885,1801,9300803,146729,2016-12-06 00:32:26+00:00
805826884734976000,6243,1715,9300803,146729,2016-12-05 17:31:15+00:00
805823200554876929,0,7472,9300803,146729,2016-12-05 17:16:37+00:00
805520635690676224,5485,1550,9300803,146729,2016-12-04 21:14:20+00:00
805487436403003392,8349,2379,9300803,146729,2016-12-04 19:02:24+00:00
805207613751304193,7484,1628,9300803,146729,2016-12-04 00:30:29+00:00
804738756058218496,12984,3600,9300803,146729,2016-12-02 17:27:25+00:00
804475857670639616,5842,1890,9300803,146729,2016-12-02 00:02:45+00:00
804413760345620481,0,3009,9300803,146729,2016-12-01 19:56:00+00:00
804026241225523202,42063,15038,9300803,146729,2016-11-30 18:16:08+00:00
803773340896923648,9560,2586,9300803,146729,2016-11-30 01:31:12+00:00
803692223237865472,0,6927,9300803,146729,2016-11-29 20:08:52+00:00
803638050916102144,10381,3885,9300803,146729,2016-11-29 16:33:36+00:00
803380650405482500,7395,1768,9300803,146729,2016-11-28 23:30:47+00:00
803321560782307329,0,4955,9300803,146729,2016-11-28 19:35:59+00:00
803276597545603072,9550,2297,9301209,146729,2016-11-28 16:37:19+00:00
802952499103731712,8576,1873,9300803,146729,2016-11-27 19:09:28+00:00
802624713319034886,0,2725,9300803,146729,2016-11-26 21:26:58+00:00
802600418706604034,6765,1381,9300803,146729,2016-11-26 19:50:26+00:00
802572683846291456,8515,2356,9300803,146729,2016-11-26 18:00:13+00:00
802323869084381190,15338,5477,9300803,146729,2016-11-26 01:31:31+00:00
802265048156610565,6623,1295,9300803,146729,2016-11-25 21:37:47+00:00
802239329049477120,8645,2459,9300803,146729,2016-11-25 19:55:35+00:00
802185808107208704,0,251,9300803,146729,2016-11-25 16:22:55+00:00
801958328846974976,7366,1596,9300803,146729,2016-11-25 01:18:59+00:00
801854953262350336,1726,219,9300803,146729,2016-11-24 18:28:13+00:00
801538201127157760,7817,1951,9300803,146729,2016-11-23 21:29:33+00:00
801285448605831168,5741,771,9300803,146729,2016-11-23 04:45:12+00:00
801167903437357056,23173,5513,9300803,146729,2016-11-22 20:58:07+00:00
801127390143516673,0,3696,9300803,146729,2016-11-22 18:17:08+00:00
801115127852503040,7676,1984,9300803,146729,2016-11-22 17:28:25+00:00
800859414831898624,647,91,9300803,146729,2016-11-22 00:32:18+00:00
800855607700029440,0,1516,9300803,146729,2016-11-22 00:17:10+00:00
800751577355128832,10087,2634,9300803,146729,2016-11-21 17:23:47+00:00
800513324630806528,12495,2830,9300803,146729,2016-11-21 01:37:04+00:00
800459316964663297,9045,2059,9300803,146729,2016-11-20 22:02:27+00:00
800443802682937345,0,4021,9300803,146729,2016-11-20 21:00:48+00:00
800388270626521089,10618,2635,9300803,146729,2016-11-20 17:20:08+00:00
800188575492947969,0,3693,9300803,146729,2016-11-20 04:06:37+00:00
800141422401830912,14509,2392,9300803,146729,2016-11-20 00:59:15+00:00
800018252395122689,26895,12313,9300803,146729,2016-11-19 16:49:49+00:00
799774291445383169,0,4370,9300803,146729,2016-11-19 00:40:24+00:00
799757965289017345,7977,2002,9300803,146729,2016-11-18 23:35:32+00:00
799422933579902976,7677,1800,9301260,146733,2016-11-18 01:24:14+00:00
799308762079035393,0,5086,9300803,146729,2016-11-17 17:50:33+00:00
799297110730567681,9386,2564,9300803,146729,2016-11-17 17:04:16+00:00
799063482566066176,7692,2341,9300803,146729,2016-11-17 01:35:54+00:00
798933969379225600,12426,4159,9300803,146729,2016-11-16 17:01:16+00:00
798925684722855936,7158,1362,9300803,146729,2016-11-16 16:28:21+00:00
798705661114773508,0,6217,9300803,146729,2016-11-16 01:54:03+00:00
798701998996647937,0,7243,9300803,146729,2016-11-16 01:39:30+00:00
798697898615730177,0,6100,9300803,146729,2016-11-16 01:23:12+00:00
798694562394996736,0,4641,9300803,146729,2016-11-16 01:09:57+00:00
798686750113755136,0,2180,9300803,146729,2016-11-16 00:38:54+00:00
798682547630837760,0,4432,9300803,146729,2016-11-16 00:22:12+00:00
798673117451325440,0,5222,9300803,146729,2016-11-15 23:44:44+00:00
798665375516884993,0,3677,9300803,146729,2016-11-15 23:13:58+00:00
798644042770751489,0,1746,9300803,146729,2016-11-15 21:49:12+00:00
798628517273620480,0,1865,9300803,146729,2016-11-15 20:47:30+00:00
798585098161549313,0,5273,9300803,146729,2016-11-15 17:54:59+00:00
798576900688019456,0,5483,9300803,146729,2016-11-15 17:22:24+00:00
798340744599797760,0,3137,9300803,146729,2016-11-15 01:44:00+00:00
798209839306514432,9929,2421,9300803,146729,2016-11-14 17:03:50+00:00
797971864723324932,10958,2890,9300803,146729,2016-11-14 01:18:12+00:00
797545162159308800,13882,4617,9300803,146729,2016-11-12 21:02:38+00:00
797236660651966464,18939,6162,9300803,146729,2016-11-12 00:36:46+00:00
797165961484890113,212,24,9300803,146729,2016-11-11 19:55:50+00:00
796904159865868288,0,8356,9300803,146729,2016-11-11 02:35:32+00:00
796865951799083009,7312,1828,9300803,146729,2016-11-11 00:03:42+00:00
796759840936919040,11206,2833,9300803,146729,2016-11-10 17:02:03+00:00
796563435802726400,0,6735,9300803,146729,2016-11-10 04:01:37+00:00
796484825502875648,7189,1652,9300803,146729,2016-11-09 22:49:15+00:00
796387464403357696,10467,3892,9300803,146729,2016-11-09 16:22:22+00:00
796177847564038144,0,13370,9300803,146729,2016-11-09 02:29:25+00:00
796149749086875649,30525,13370,9300803,146729,2016-11-09 00:37:46+00:00
796125600683540480,4738,1684,9300803,146729,2016-11-08 23:01:49+00:00
796116448414461957,8641,2252,9300803,146729,2016-11-08 22:25:27+00:00
796080075804475393,8025,2165,9300803,146729,2016-11-08 20:00:55+00:00
796031486298386433,10274,3499,9300803,146729,2016-11-08 16:47:50+00:00
795464331001561088,46797,21969,9300803,146729,2016-11-07 03:14:10+00:00
795400264262053889,9507,2684,9301260,146733,2016-11-06 22:59:35+00:00
795076730285391872,15348,5102,9300803,146729,2016-11-06 01:33:58+00:00
794983741416415232,0,3155,9300803,146729,2016-11-05 19:24:28+00:00
794926597468000259,9681,2158,9300803,146729,2016-11-05 15:37:24+00:00
794355576146903043,0,9660,9300803,146729,2016-11-04 01:48:22+00:00
794332329137291264,9134,2537,9300803,146729,2016-11-04 00:15:59+00:00
794205286408003585,8773,3111,9300803,146729,2016-11-03 15:51:10+00:00
793962221541933056,15908,4576,9300803,146729,2016-11-02 23:45:19+00:00
793845145112371200,8769,1746,9300803,146729,2016-11-02 16:00:06+00:00
793614319594401792,0,2925,9300803,146729,2016-11-02 00:42:53+00:00
793601777308463104,7580,1518,9300803,146729,2016-11-01 23:53:02+00:00
793500921481273345,10125,2234,9300803,146729,2016-11-01 17:12:16+00:00
793286476301799424,23356,8593,9300803,146729,2016-11-01 03:00:09+00:00
793271401113350145,8255,2248,9300803,146729,2016-11-01 02:00:14+00:00
793256262322548741,18937,7805,9300803,146729,2016-11-01 01:00:05+00:00
793241302385262592,9991,3077,9300803,146729,2016-11-01 00:00:38+00:00
793226087023144960,9286,2717,9300803,146729,2016-10-31 23:00:11+00:00
793210959003287553,8478,2608,9300803,146729,2016-10-31 22:00:04+00:00
793195938047070209,14457,5273,9300803,146729,2016-10-31 21:00:23+00:00
793180763617361921,6563,1864,9300803,146729,2016-10-31 20:00:05+00:00
793165685325201412,8909,2626,9300803,146729,2016-10-31 19:00:10+00:00
793150605191548928,5856,1595,9300803,146729,2016-10-31 18:00:14+00:00
793135492858580992,6088,2360,9300803,146729,2016-10-31 17:00:11+00:00
793120401413079041,12030,3688,9300803,146729,2016-10-31 16:00:13+00:00
792913359805018113,13597,3715,9300803,146729,2016-10-31 02:17:31+00:00
792883833364439040,10710,4003,9300803,146729,2016-10-31 00:20:11+00:00
792773781206999040,6999,1570,9300803,146729,2016-10-30 17:02:53+00:00
792394556390137856,12718,4015,9300803,146729,2016-10-29 15:55:58+00:00
792050063153438720,6776,1672,9300803,146729,2016-10-28 17:07:05+00:00
791821351946420224,0,19704,9300803,146729,2016-10-28 01:58:16+00:00
791784077045166082,0,8904,9300803,146729,2016-10-27 23:30:09+00:00
791780927877898241,0,3556,9300803,146729,2016-10-27 23:17:38+00:00
791774931465953280,42764,20763,9300803,146729,2016-10-27 22:53:48+00:00
791672322847637504,11148,2925,9300803,146729,2016-10-27 16:06:04+00:00
791406955684368384,12488,3855,9300803,146729,2016-10-26 22:31:36+00:00
791312159183634433,8321,2365,9300803,146729,2016-10-26 16:14:55+00:00
791026214425268224,0,3814,9300803,146729,2016-10-25 21:18:40+00:00
790987426131050500,9309,1988,9300803,146729,2016-10-25 18:44:32+00:00
790946055508652032,15856,4386,9300803,146729,2016-10-25 16:00:09+00:00
790723298204217344,0,2144,9300803,146729,2016-10-25 01:14:59+00:00
790698755171364864,7804,1804,9300803,146729,2016-10-24 23:37:28+00:00
790581949425475584,19566,6647,9300803,146729,2016-10-24 15:53:19+00:00
790337589677002753,7423,1768,9300803,146729,2016-10-23 23:42:19+00:00
790277117346975746,11902,2956,9300803,146729,2016-10-23 19:42:02+00:00
790227638568808452,0,3309,9300803,146729,2016-10-23 16:25:25+00:00
789986466051088384,8810,2144,9300803,146729,2016-10-23 00:27:05+00:00
789960241177853952,0,3833,9300803,146729,2016-10-22 22:42:52+00:00
789903600034189313,9780,3884,9300803,146729,2016-10-22 18:57:48+00:00
789628658055020548,7082,1648,9300803,146729,2016-10-22 00:45:17+00:00
789599242079838210,6377,1795,9300803,146729,2016-10-21 22:48:24+00:00
789530877013393408,11092,3155,9300803,146729,2016-10-21 18:16:44+00:00
789314372632018944,8197,2138,9300803,146729,2016-10-21 03:56:25+00:00
789280767834746880,0,4591,9300803,146729,2016-10-21 01:42:53+00:00
789268448748703744,8659,2446,9300803,146729,2016-10-21 00:53:56+00:00
789137962068021249,9225,2608,9300803,146729,2016-10-20 16:15:26+00:00
788908386943430656,26071,11709,9300803,146729,2016-10-20 01:03:11+00:00
788765914992902144,25906,9660,9300803,146729,2016-10-19 15:37:03+00:00
788552643979468800,0,6662,9300803,146729,2016-10-19 01:29:35+00:00
788412144018661376,14719,4924,9300803,146729,2016-10-18 16:11:17+00:00
788178268662984705,6899,1979,9300803,146729,2016-10-18 00:41:57+00:00
788150585577050112,5803,1199,9300803,146729,2016-10-17 22:51:57+00:00
788070120937619456,0,3213,9300803,146729,2016-10-17 17:32:13+00:00
788039637453406209,5796,1229,9300803,146729,2016-10-17 15:31:05+00:00
787810552592695296,8155,2839,9300803,146729,2016-10-17 00:20:47+00:00
787717603741622272,9710,2586,9300803,146729,2016-10-16 18:11:26+00:00
787397959788929025,10331,2668,9300803,146729,2016-10-15 21:01:17+00:00
787322443945877504,7396,1627,9300803,146729,2016-10-15 16:01:13+00:00
787111942498508800,0,6295,9301209,146729,2016-10-15 02:04:45+00:00
786963064373534720,25284,7426,9300803,146729,2016-10-14 16:13:10+00:00
786729988674449408,0,2275,9300803,146729,2016-10-14 00:47:00+00:00
786709082849828864,17370,5729,9300803,146729,2016-10-13 23:23:56+00:00
786664955043049472,10048,2363,9300803,146729,2016-10-13 20:28:35+00:00
786595970293370880,8978,2916,9300803,146729,2016-10-13 15:54:28+00:00
786363235746385920,10276,3218,9300803,146729,2016-10-13 00:29:39+00:00
786286427768250368,7560,2645,9300803,146729,2016-10-12 19:24:27+00:00
786233965241827333,14410,4375,9300803,146729,2016-10-12 15:55:59+00:00
786051337297522688,1353,147,9300803,146729,2016-10-12 03:50:17+00:00
786036967502913536,0,6501,9300803,146729,2016-10-12 02:53:11+00:00
785927819176054784,10813,2988,9300803,146729,2016-10-11 19:39:28+00:00
785872687017132033,6343,1672,9300803,146729,2016-10-11 16:00:24+00:00
785639753186217984,7455,2106,9300803,146729,2016-10-11 00:34:48+00:00
785533386513321988,8593,1839,9300803,146729,2016-10-10 17:32:08+00:00
785515384317313025,5794,1165,9300803,146729,2016-10-10 16:20:36+00:00
785264754247995392,6906,1517,9300803,146729,2016-10-09 23:44:41+00:00
785170936622350336,11382,4496,9300803,146729,2016-10-09 17:31:53+00:00
784826020293709826,9574,3009,9300803,146729,2016-10-08 18:41:19+00:00
784517518371221505,8501,2364,9300803,146729,2016-10-07 22:15:26+00:00
784431430411685888,5445,1183,9300803,146729,2016-10-07 16:33:21+00:00
784183165795655680,18955,7472,9300803,146729,2016-10-07 00:06:50+00:00
784057939640352768,28107,10355,9300803,146729,2016-10-06 15:49:14+00:00
783839966405230592,28395,10040,9300803,146729,2016-10-06 01:23:05+00:00
783821107061198850,6987,1829,9300803,146729,2016-10-06 00:08:09+00:00
783695101801398276,9873,2990,9300803,146729,2016-10-05 15:47:27+00:00
783466772167098368,7982,2076,9300803,146729,2016-10-05 00:40:09+00:00
783391753726550016,15997,5091,9300803,146729,2016-10-04 19:42:03+00:00
783347506784731136,0,5142,9300803,146729,2016-10-04 16:46:14+00:00
783334639985389568,27487,10879,9300803,146729,2016-10-04 15:55:06+00:00
783085703974514689,7737,2019,9300803,146729,2016-10-03 23:25:55+00:00
782969140009107456,22813,6886,9300803,146729,2016-10-03 15:42:44+00:00
782747134529531904,7068,1318,9300803,146729,2016-10-03 01:00:34+00:00
782722598790725632,16299,5012,9300803,146729,2016-10-02 23:23:04+00:00
782598640137187329,7382,1765,9300803,146729,2016-10-02 15:10:30+00:00
782305867769217024,15710,5127,9300803,146729,2016-10-01 19:47:08+00:00
782021823840026624,0,5732,9300803,146729,2016-10-01 00:58:26+00:00
781955203444699136,10570,3136,9300803,146729,2016-09-30 20:33:43+00:00
781661882474196992,9880,2527,9300803,146729,2016-09-30 01:08:10+00:00
781655249211752448,3783,1052,9300803,146729,2016-09-30 00:41:48+00:00
781524693396357120,19589,5141,9300803,146729,2016-09-29 16:03:01+00:00
781308096455073793,6752,2384,9300803,146729,2016-09-29 01:42:20+00:00
781251288990355457,7928,1929,9300803,146729,2016-09-28 21:56:36+00:00
781163403222056960,9272,2580,9300803,146729,2016-09-28 16:07:23+00:00
780931614150983680,20492,6735,9300803,146729,2016-09-28 00:46:20+00:00
780858289093574656,6804,1863,9300803,146729,2016-09-27 19:54:58+00:00
780800785462489090,5197,1201,9300803,146729,2016-09-27 16:06:28+00:00
780601303617732608,11422,3127,9300803,146729,2016-09-27 02:53:48+00:00
780543529827336192,5950,1627,9300803,146729,2016-09-26 23:04:13+00:00
780496263422808064,0,3423,9300803,146729,2016-09-26 19:56:24+00:00
780476555013349377,0,103,9300803,146729,2016-09-26 18:38:05+00:00
780459368902959104,4999,1002,9300803,146729,2016-09-26 17:29:48+00:00
780192070812196864,8213,2087,9300803,146729,2016-09-25 23:47:39+00:00
780092040432480260,0,2135,9300803,146729,2016-09-25 17:10:10+00:00
780074436359819264,11437,4568,9300803,146729,2016-09-25 16:00:13+00:00
779834332596887552,17763,6501,9300803,146729,2016-09-25 00:06:08+00:00
779377524342161408,8254,2883,9300803,146729,2016-09-23 17:50:56+00:00
779124354206535695,0,17018,9300803,146729,2016-09-23 01:04:56+00:00
779056095788752897,13893,4210,9300803,146729,2016-09-22 20:33:42+00:00
778990705243029504,18749,6652,9300803,146729,2016-09-22 16:13:51+00:00
778774459159379968,0,9146,9300803,146729,2016-09-22 01:54:34+00:00
778764940568104960,819,338,9300803,146729,2016-09-22 01:16:45+00:00
778748913645780993,6463,1205,9300803,146729,2016-09-22 00:13:04+00:00
778650543019483137,5423,1391,9300803,146729,2016-09-21 17:42:10+00:00
778624900596654080,4342,942,9300803,146729,2016-09-21 16:00:17+00:00
778408200802557953,12871,4003,9300803,146729,2016-09-21 01:39:11+00:00
778396591732486144,0,11336,9300803,146729,2016-09-21 00:53:04+00:00
778383385161035776,5506,1019,9300803,146729,2016-09-21 00:00:35+00:00
778286810187399168,9742,3060,9300803,146729,2016-09-20 17:36:50+00:00
778039087836069888,7993,2466,9300803,146729,2016-09-20 01:12:28+00:00
778027034220126208,6193,1492,9300803,146729,2016-09-20 00:24:34+00:00
777953400541634568,0,3266,9300803,146729,2016-09-19 19:31:59+00:00
777885040357281792,5998,1514,9300803,146729,2016-09-19 15:00:20+00:00
777684233540206592,10623,2725,9300803,146729,2016-09-19 01:42:24+00:00
777641927919427584,0,3920,9300803,146729,2016-09-18 22:54:18+00:00
777621514455814149,8217,2337,9300803,146729,2016-09-18 21:33:11+00:00
777189768882946048,13316,3983,9300803,146729,2016-09-17 16:57:35+00:00
776819012571455488,0,12597,9300803,146729,2016-09-16 16:24:19+00:00
776813020089548800,4602,1112,9300803,146729,2016-09-16 16:00:31+00:00
776477788987613185,8239,2557,9301260,146733,2016-09-15 17:48:25+00:00
776249906839351296,0,8458,9300803,146729,2016-09-15 02:42:54+00:00
776218204058357768,28098,14710,9300803,146729,2016-09-15 00:36:55+00:00
776201521193218049,9026,2334,9300803,146729,2016-09-14 23:30:38+00:00
776113305656188928,11110,4021,9300803,146729,2016-09-14 17:40:06+00:00
776088319444877312,1713,141,9300803,146729,2016-09-14 16:00:49+00:00
775898661951791106,0,15529,9300803,146729,2016-09-14 03:27:11+00:00
775842724423557120,11034,2464,9300803,146729,2016-09-13 23:44:54+00:00
